restaurant_id,restaurant_name,city,cuisine,total_reviews,new_acct_component,spike_component,velocity_component,diversity_component,fraud_risk_score
IVBviNFlrVuQD42yPUnK7Q,Honey Hut Ice Cream Shoppe,Cleveland,Other,26,0.0,52.1,0.4,0.0,15.7
J1hR6fcmGWUACBXQVQkhjw,Mertie's Hungarian Strudel Shop,Cleveland,Other,5,0.0,52.1,0.1,0.0,15.7
jAhWofys8yG3ueMoXO00wg,A.J. Rocco's,Cleveland,Other,35,0.0,52.1,0.4,0.0,15.7
jhNV1xO2q1_61REv2YQAtg,China Buffet,Cleveland,Chinese,5,0.0,52.1,0.2,0.0,15.7
LHT4AADPgWT0BM4tZKCz2Q,The Basketeria,Cleveland,Other,6,0.0,52.1,0.1,0.0,15.7
LNYqgenmMJv3QgXm0wBGxw,Starbucks,Cleveland,Other,12,0.0,52.1,0.1,0.0,15.7
mbk0WvEjeVXUEckUq5D1BQ,Greek Express,Cleveland,Greek,16,0.0,52.1,0.2,0.0,15.7
mjdRpXM1U8hg7gns3cH2iA,Al Wilhelmy Flowers,Cleveland,Other,6,0.0,52.1,0.4,0.0,15.7
mlqdbe7cC5xgg0KSSPyasA,Penn Station,Cleveland,Sandwiches,5,0.0,52.1,0.1,0.0,15.7
NFrDOhznry5iqD15p4nyfQ,Subway,Cleveland,Sandwiches,7,0.0,52.1,0.1,0.0,15.7
nJVDHjoTilGmhLjXAOwiyg,Hemispheres,Cleveland,Other,14,0.0,52.1,0.3,0.0,15.7
NzD6xiU6OwyesY6wMZq5Gg,Dari View,Cleveland,Other,8,0.0,52.1,0.1,0.0,15.7
OhJHQhBB1V09mkI-r4o5MA,Irene Dever Dairy,Cleveland,Other,5,0.0,52.1,0.1,0.0,15.7
ots7CgnVUu7f9qNiZCXw7w,Guys Pizza,Cleveland,Pizza,6,0.0,52.1,0.3,0.0,15.7
OvxbkxlD8FLjBGtNtYLbjw,The Cheese Shop,Cleveland,Other,8,0.0,52.1,0.1,0.0,15.7
pW-fOxuaWBkIhum5NANx2w,China Sea Express,Cleveland,Chinese,11,0.0,52.1,0.2,0.0,15.7
qp0UKeN7QkMPPZnx_vnOmg,Distefano's Authentic Italian Foods,Cleveland,Delis,10,0.0,52.1,0.1,0.0,15.7
r1woqo3WMAGpQ9ltNvGrZw,Ohio City Pasta,Cleveland,Other,29,0.0,52.1,0.5,0.0,15.7
RahdAQ5h6_nu50jeR2EKTQ,State Road Pizza,Cleveland,Pizza,6,0.0,52.1,0.1,0.0,15.7
Rd79PR6gCBOCKuKdBsAfmQ,Vince's Meats,Cleveland,Other,9,0.0,52.1,0.2,0.0,15.7
rDPNbJW8XzDvO6lzmzFv5Q,Professor Market,Cleveland,Other,6,0.0,52.1,0.1,0.0,15.7
rECYunhPI1P3gmdbaXcfeA,Anderson's BBQ,Cleveland,Barbeque,7,0.0,52.1,0.3,0.0,15.7
RfZjZ1SPN69s7xhlP_QeMQ,Fred's Breads and More,Cleveland,Other,5,0.0,52.1,0.0,0.0,15.7
rg2VaD3zfmW_Itj5NR9iLA,Fat Guys,Cleveland,Burgers,7,0.0,52.1,0.5,0.0,15.7
rgsKBjXJbiXPaRHc3mY2hw,Perla Homemade Delights,Cleveland,Other,14,0.0,52.1,0.3,0.0,15.7
ris62LHWvRJt5j9FhHU03Q,Rally's,Cleveland,Burgers,6,0.0,52.1,0.1,0.0,15.7
skxLYzZxZhJ5MO-Sg9uXqg,Giant Eagle,Cleveland,Other,6,0.0,52.1,0.1,0.0,15.7
tef87haIHYdgG5GYMlQ6iQ,Dimitri's Family Restaurant,Cleveland,Other,9,0.0,52.1,0.2,0.0,15.7
tNw9uqfIzl247SfiZ-JBLw,Alesci's Downtown,Cleveland,Italian,6,0.0,52.1,0.4,0.0,15.7
TokG1L02Eic6gHRFa0gFYQ,Biagio Deli & Beverage,Cleveland,Delis,6,0.0,52.1,0.1,0.0,15.7
tQ-BmlXNhaykObSzU6xujA,La Tortilla Feliz,Cleveland,Other,7,0.0,52.1,0.3,0.0,15.7
TsNYXmSJYjIq1WN8EfP0Aw,McDonald's,Cleveland,Fast Food,8,0.0,52.1,0.2,0.0,15.7
TXcVQfX4J0NqKRqgDBgWOA,Marco's Pizza,Cleveland,Pizza,6,0.0,52.1,0.1,0.0,15.7
v4PsaviYCaSaFIejGszMvg,Kabob House,Cleveland,Middle Eastern,26,0.0,52.1,0.4,0.0,15.7
vvyr4r16lx5hjHJpaFJ8kw,Kicker's Pizza & More,Cleveland,Pizza,6,0.0,52.1,0.3,0.0,15.7
w8_gMZb2TyfkzslI4XMOew,Off The GRIDdle,Cleveland,Other,6,0.0,52.1,0.3,0.0,15.7
W80o5A-ajAznRWO3E5J7EQ,Bill's Coffee Shop,Cleveland,Diners,9,0.0,52.1,0.1,0.0,15.7
wT7Y-dJxyKIME09o37DE0A,Terrestrial Brewing Company,Cleveland,Other,30,0.0,35.5,25.0,0.0,15.7
wvB9hZqwXrfB0kfNVS3-aw,Indigo Imp Brewery,Cleveland,Other,6,0.0,52.1,0.4,0.0,15.7
wYcCWaqjikA6DnLFBthj_g,Burger King,Cleveland,Burgers,6,0.0,52.1,0.2,0.0,15.7
WZhI-q8IyV7ec_4kWzrSmQ,Assad Bakery,Cleveland,Other,16,0.0,52.1,0.4,0.0,15.7
Xcgtw8YvHof1bN3v8Y3rMw,Baker Candies Inc,Cleveland,Other,6,0.0,52.1,0.1,0.0,15.7
xHIu3f3jKEhAT8gf3mfZeA,Memphis Bakery of Old Brooklyn,Cleveland,Other,7,0.0,52.1,0.2,0.0,15.7
xm1SHIAGpWuLh-8F89jBgg,Sophie's Choice Pierogi,Cleveland,Delis,9,0.0,52.1,0.2,0.0,15.7
xMdOtKnwd-hW6BkU-7LYyg,Landmark Restaurant,Cleveland,Other,6,0.0,52.1,0.4,0.0,15.7
YnU8DWugJ0BgdjDAaxWW3w,Malley's Chocolates,Cleveland,Other,5,0.0,52.1,0.0,0.0,15.7
YtmTXI4mH3Nj4Cal0uAl4Q,Dave's Supermarket,Cleveland,Other,8,0.0,52.1,0.3,0.0,15.7
ZeB9AUZ6pdZmpWQGSx8NKA,Pizza Hut,Cleveland,Italian,8,0.0,52.1,0.2,0.0,15.7
zhwqX2uk3XF_fwtwLj397A,Rock Bottom Restaurant & Brewery,Cleveland,Other,9,0.0,52.1,0.2,0.0,15.7
Zn3GV2xa9a-8bHjUM-2sow,Pizza Hut,Cleveland,Italian,6,0.0,52.1,0.1,0.0,15.7
FGaO0j2KqKhk-CH34-eRJQ,Kamm's Corners Farmers Market,Cleveland,Other,5,0.0,52.1,0.0,0.0,15.6
nCK19UJUHdX5bXWAASr-Ww,Harvard Deli,Cleveland,Delis,5,0.0,52.1,0.0,0.0,15.6
en2o4Y4kdDHIDc5P82EXBw,Simply Greek,Cleveland,Burgers,87,0.0,45.0,10.2,0.0,15.5
ZcbGfZ0GYjvJp9xi5uE9KA,Pizza Whirl,Cleveland,Pizza,37,0.0,39.0,17.3,0.0,15.2
Qqh2cFO1bk5TQ8mWIEjbCw,Herb 'n Twine,Cleveland,Sandwiches,79,0.0,44.2,8.4,0.0,14.9
JtRKB_HJgpIHSduMSyyIkw,Ninh Kieu Vietnamese Restaurant,Cleveland,Vietnamese,42,0.0,46.8,2.9,0.0,14.6
p-n42R58yEoNtWgBDG1Eiw,Cathy's Creamery,Cleveland,Other,15,0.0,46.8,2.3,0.0,14.5
p5uB6cp17euTJSG6AV3f4Q,Rose's Braai,Cleveland,Barbeque,8,0.0,46.8,1.8,0.0,14.4
ks8XsTMTungCk-HUtZleYg,Water Garden Cafe,Cleveland,Vegetarian,13,0.0,44.2,5.4,0.0,14.3
dCsW_fmSz_DiotoRIjh3jg,Darna Casablanca,Cleveland,Other,9,0.0,46.8,0.9,0.0,14.2
intKyiipUlHDWi_chv0f3A,Merchant Street,Cleveland,Mediterranean,22,0.0,44.2,3.6,0.0,14.0
dhrv6GXy5otbzabXMXbOLg,Sunny Side Up,Cleveland,Other,6,0.0,44.2,1.5,0.0,13.6
WngnIN7vi2KYo4doqK51zA,Joe Maxx Coffee,Cleveland,Delis,6,0.0,44.2,1.7,0.0,13.6
oxx6LBeBMr3xLkj3jq6rFw,Tabu Coffee Company,Cleveland,Other,9,0.0,44.2,0.6,0.0,13.4
rnvKg9DtsAIHWU4eywsqmA,Boney Fingers BBQ,Cleveland,Barbeque,18,0.0,41.5,4.9,0.0,13.4
uYGccFiK5EdKBV0W33eGoA,On Air Studio,Cleveland,Other,5,0.0,44.2,1.0,0.0,13.4
jDQLcr7_1O0w1yUlDqYREA,North Union Farmers Market,Cleveland,Other,13,0.0,44.2,0.3,0.0,13.3
mo78R4hiF5JDcxpnLljEXg,Georgio's Oven Fresh Pizza,Cleveland,Pizza,5,0.0,44.2,0.1,0.0,13.3
UXl_Grxsus1o0w3NKxYn4g,Big Guy's Pizza,Cleveland,Pizza,6,0.0,44.2,0.2,0.0,13.3
Ajwbbo3y6VL_xtyr2sC9mA,Piccadilly Artisan Yogurt,Cleveland,Other,9,0.0,41.5,3.8,0.0,13.2
CZjWBiv0U0UFELpJ-UDUfg,Rodizio Grill,Cleveland,Steakhouses,18,0.0,32.1,14.6,0.0,12.6
-dPyMMUEilN0qwiiPqVWhw,KiwiSpoon Frozen Yogurt,Cleveland Heights,Other,12,0.0,39.4,3.2,0.0,12.5
GiqQniByPQZJcwU6yvlgeQ,Poison Berry Bakery,Cleveland,Vegan,7,0.0,36.2,3.8,0.0,11.6
3chd-CjwQz7Pap_MQEWhWg,Little Shop of Cookies,Cleveland,Other,6,0.0,36.2,2.7,0.0,11.4
JX1_mKHN38bjgQP0JB3fkg,Tink Holl Seafood,Cleveland,Chinese,7,0.0,36.2,2.5,0.0,11.4
claunOWWYNvLD9Ybt5dA8A,Tea House Noodles,Cleveland,Other,5,0.0,36.2,2.2,0.0,11.3
G6IR0pYAjqn6qOwdBBA4Wg,Domino's Pizza,Cleveland,Sandwiches,5,0.0,36.2,2.1,0.0,11.3
PiQ11tDiQMxvFGbKZpbkSw,Sprinly,Cleveland,Vegetarian,16,0.0,36.2,2.1,0.0,11.3
h0eR5-U7hWtkKeYbqJIqPA,Luchita's Express,Cleveland,Mexican,7,0.0,36.2,1.6,0.0,11.2
jTverXPOjbLCWEhGYtBd7Q,A Tasty Affair,Cleveland,Other,5,0.0,36.2,1.5,0.0,11.2
pTkmsIie9OzCLRIgyh8knQ,Phat Daddy's Kitchen,Cleveland,Sandwiches,8,0.0,36.2,1.6,0.0,11.2
UeKaHOLZATrb1H-XW3AiFQ,Holy Craft!,Cleveland,Other,12,0.0,33.5,5.6,0.0,11.2
5yLYMBJRHWRj2wlbjKFwQA,The Sweet Fix Bakery,Cleveland Heights,Other,6,0.0,36.2,1.4,0.0,11.1
oGnUASBpfhXLlJcdyv_2ig,Flame Urban Chicken Grill,Cleveland,Fast Food,5,0.0,36.2,1.1,0.0,11.1
v2a8hI1Tsi1SgFKFWD39qQ,Wasabi Restaurant,Cleveland,Japanese,6,0.0,36.2,1.2,0.0,11.1
Jd7pyrfNdffLM5nMcP4IPg,The Tea Lab,Cleveland,Other,13,0.0,36.2,0.8,0.0,11.0
NfxKtgcWURAbI5yNzlzcnw,Chill Pop Shop,Cleveland,Other,5,0.0,36.2,0.7,0.0,11.0
1iZxAUX4grYZ1y2wB-lOWg,Fresh Fork Market,Cleveland,Other,14,0.0,36.2,0.4,0.0,10.9
6OhgauonbNtqLRpXXn_nJA,Master Wok,Cleveland,Chinese,6,0.0,36.2,0.1,0.0,10.9
7OaW_FuiE6jObsoCBDw7gg,Coffee Bean Cafe & Bakery,Cleveland,Sandwiches,5,0.0,36.2,0.3,0.0,10.9
awGiEZOQ7ldhrzTbibpV2w,McDonald's,Cleveland,Fast Food,9,0.0,36.2,0.2,0.0,10.9
bLOC0oR_n2k8qMTdnQ9OmQ,Chef's Ingredient Outlet,Cleveland,Other,9,0.0,36.2,0.1,0.0,10.9
bTcA8cjGBgb_z4BMYvAq2w,Chocolate 76,Cleveland,Other,5,0.0,36.2,0.2,0.0,10.9
cIoB6iinl48KDGCVwtCHoA,China Dragon Restaurant,Cleveland,Chinese,6,0.0,36.2,0.2,0.0,10.9
E620tPFKKAVOi7EjF1nJHA,Fresh Catch Seafood Express,Cleveland,Seafood,6,0.0,36.2,0.4,0.0,10.9
E9fg_uwhJN_l8vHk-yo_Og,Ohio City Brew Stop,Cleveland,Other,5,0.0,36.2,0.1,0.0,10.9
f0O3dXG2t3QUFw8ogNRVjA,Wendy's,Cleveland,Fast Food,9,0.0,36.2,0.2,0.0,10.9
gjRH4NXI6DLuTHbwyw8ozg,Gilly's Donuts,Cleveland,Other,5,0.0,36.2,0.1,0.0,10.9
GsObcV5MmqE2KQ5cJqJvtA,Holiday Italian Sausage,Cleveland,Other,5,0.0,36.2,0.3,0.0,10.9
hWgMbRQKIBrAw18-I0KJQQ,Lobby Lounge On 6,Cleveland,Other,5,0.0,36.2,0.2,0.0,10.9
IeH7I-29vKD5w9v9pX5KYw,Sahara Restaurant,Cleveland,Middle Eastern,7,0.0,36.2,0.3,0.0,10.9
IZnwuTymXngPjnG19cZo2g,Hobart Health Foods,Cleveland,Other,5,0.0,36.2,0.1,0.0,10.9
KBeObet1-XcpLLh1RACV_g,Dohar Meats,Cleveland,Other,12,0.0,36.2,0.3,0.0,10.9
KS1WE7wFQRaq3HncVjN8Vg,Kaufmann Poultry,Cleveland,Other,5,0.0,36.2,0.2,0.0,10.9
NHersw9tR7dnmlZINOBi9Q,McDonald's,Cleveland,Fast Food,6,0.0,36.2,0.4,0.0,10.9
Q9ErERag3bccG8KjUAPPTg,Athens Imported Foods & Deli,Cleveland,Other,5,0.0,36.2,0.2,0.0,10.9
RUxGUjjeRfwHvBNbuxrasw,Mediterranean Imported Foods,Cleveland,Other,6,0.0,36.2,0.0,0.0,10.9
sR2Rdiv4IenRNQl54f80Ew,Lance's Beef,Cleveland,Other,5,0.0,36.2,0.2,0.0,10.9
UwtQpKRHATMLx0Po7vPB4w,Pizza Joe's & Deli,Cleveland,Pizza,5,0.0,36.2,0.3,0.0,10.9
X3hDsOd-8oAm_3gFwanBWQ,Nelly Belly Food Truck,Cleveland,Other,7,0.0,36.2,0.3,0.0,10.9
x8vFYI2chMt1qNVjBe4Ibg,R & D Sausage,Cleveland,Other,8,0.0,36.2,0.2,0.0,10.9
YnGa16TSqBCcQyJDm9PIuA,Urban Herbs,Cleveland,Other,8,0.0,36.2,0.2,0.0,10.9
yXMynk68dupMrVB94Lrwsw,Meister Foods,Cleveland,Other,6,0.0,36.2,0.1,0.0,10.9
YNI26xBkdOzI1TMGmIcEaw,Taco Bell Cantina,Cleveland,Mexican,17,0.0,15.4,27.6,0.0,10.2
UuTehgt62L1ffA3iPJtYAw,Penn Station,Cleveland,Sandwiches,5,0.0,28.2,0.3,0.0,8.5
0KufZ-0fcNdHmLGgk62ZMQ,Westown Grind Caffe,Cleveland,Sandwiches,5,0.0,20.2,4.3,0.0,6.9
